order_id,order_date,customer_id,customer_segment,region,sales_channel,product_category,product_name,quantity,currency,unit_price,discount_pct,gross_sales,discount_amount,net_sales,unit_cost,cost_of_goods_sold,shipping_cost,gross_profit,contribution_profit,contribution_margin_pct,delivery_days,customer_satisfaction_1_to_5
ORD-00659,2025-08-21,CUS-0039,Corporate,East,Direct Sales,Office Supplies,Printer Ink,10,USD,49,0,490,0,490,24,240,16.09,250,233.91,47.74,8,4
ORD-00660,2025-08-21,CUS-0056,Consumer,East,Direct Sales,Accessories,Desk Lamp,1,USD,39,20,39,7.8,31.2,16,16,10.56,15.2,4.64,14.87,1,4
ORD-00661,2025-08-21,CUS-0202,Small Business,East,Direct Sales,Furniture,Desk,7,USD,350,5,2450,122.5,2327.5,210,1470,20.54,857.5,836.96,35.96,1,5
ORD-00662,2025-08-21,CUS-0107,Small Business,East,Direct Sales,Office Supplies,Notebook Set,8,USD,18,0,144,0,144,7,56,16.1,88,71.9,49.93,3,4
ORD-00663,2025-08-22,CUS-0048,Consumer,West,Direct Sales,Technology,Laptop,3,USD,899,0,2697,0,2697,610,1830,7.83,867,859.17,31.86,2,5
ORD-00664,2025-08-22,CUS-0171,Consumer,North,Direct Sales,Office Supplies,Paper Pack,3,USD,12,20,36,7.2,28.8,5,15,8.53,13.8,5.27,18.3,1,5
ORD-00665,2025-08-23,CUS-0247,Small Business,East,Online,Accessories,Desk Lamp,9,USD,39,0,351,0,351,16,144,21.58,207,185.42,52.83,1,5
ORD-00666,2025-08-23,CUS-0034,Consumer,East,Direct Sales,Technology,Keyboard,2,USD,65,0,130,0,130,28,56,9.39,74,64.61,49.7,9,4
ORD-00667,2025-08-24,CUS-0025,Corporate,West,Direct Sales,Furniture,Desk,12,USD,350,0,4200,0,4200,210,2520,22.94,1680,1657.06,39.45,1,4
ORD-00668,2025-08-24,CUS-0104,Corporate,South,Direct Sales,Furniture,Office Chair,5,USD,195,0,975,0,975,105,525,13.45,450,436.55,44.77,1,5
ORD-00669,2025-08-25,CUS-0207,Corporate,South,Retail,Accessories,Desk Lamp,12,USD,39,10,468,46.8,421.2,16,192,0,229.2,229.2,54.42,0,5
ORD-00670,2025-08-26,CUS-0235,Consumer,West,Retail,Office Supplies,Notebook Set,1,USD,18,5,18,0.9,17.1,7,7,0,10.1,10.1,59.06,0,5
ORD-00671,2025-08-26,CUS-0081,Corporate,South,Direct Sales,Accessories,Desk Lamp,25,USD,39,0,975,0,975,16,400,36.33,575,538.67,55.25,2,5
ORD-00672,2025-08-26,CUS-0003,Small Business,South,Direct Sales,Office Supplies,Notebook Set,11,USD,18,5,198,9.9,188.1,7,77,25.46,111.1,85.64,45.53,1,5
ORD-00673,2025-08-26,CUS-0152,Corporate,North,Online,Furniture,Desk,21,USD,350,15,7350,1102.5,6247.5,210,4410,33.78,1837.5,1803.72,28.87,6,4
ORD-00674,2025-08-27,CUS-0212,Small Business,West,Direct Sales,Technology,Keyboard,9,USD,65,5,585,29.25,555.75,28,252,21.89,303.75,281.86,50.72,5,4
ORD-00675,2025-08-27,CUS-0073,Corporate,East,Direct Sales,Technology,Laptop,18,USD,899,10,16182,1618.2,14563.8,610,10980,29.46,3583.8,3554.34,24.41,5,3
ORD-00676,2025-08-27,CUS-0155,Corporate,West,Direct Sales,Technology,Monitor,16,USD,249,10,3984,398.4,3585.6,155,2480,31.03,1105.6,1074.57,29.97,3,4
ORD-00677,2025-08-27,CUS-0075,Small Business,South,Online,Office Supplies,Printer Ink,5,USD,49,10,245,24.5,220.5,24,120,15.03,100.5,85.47,38.76,1,5
ORD-00678,2025-08-27,CUS-0176,Consumer,South,Direct Sales,Furniture,Desk,2,USD,350,5,700,35,665,210,420,6.55,245,238.45,35.86,6,3
ORD-00679,2025-08-27,CUS-0054,Small Business,West,Online,Technology,Monitor,8,USD,249,0,1992,0,1992,155,1240,21.68,752,730.32,36.66,7,4
ORD-00680,2025-08-27,CUS-0120,Small Business,West,Online,Accessories,Desk Lamp,6,USD,39,10,234,23.4,210.6,16,96,16.03,114.6,98.57,46.8,6,5
ORD-00681,2025-08-28,CUS-0195,Corporate,South,Retail,Office Supplies,Paper Pack,3,USD,12,20,36,7.2,28.8,5,15,0,13.8,13.8,47.92,0,5
ORD-00682,2025-08-28,CUS-0137,Corporate,East,Retail,Technology,Laptop,22,USD,899,0,19778,0,19778,610,13420,0,6358,6358,32.15,0,5
ORD-00683,2025-08-29,CUS-0021,Small Business,North,Online,Accessories,Backpack,6,USD,59,0,354,0,354,25,150,14.34,204,189.66,53.58,4,5
ORD-00684,2025-08-29,CUS-0074,Corporate,North,Online,Technology,Laptop,20,USD,899,10,17980,1798,16182,610,12200,36.07,3982,3945.93,24.38,8,3
ORD-00685,2025-08-30,CUS-0023,Corporate,West,Retail,Accessories,Backpack,3,USD,59,0,177,0,177,25,75,0,102,102,57.63,0,5
ORD-00686,2025-08-30,CUS-0229,Small Business,West,Retail,Office Supplies,Paper Pack,10,USD,12,15,120,18,102,5,50,0,52,52,50.98,0,4
ORD-00687,2025-08-31,CUS-0078,Small Business,South,Direct Sales,Office Supplies,Notebook Set,9,USD,18,20,162,32.4,129.6,7,63,20.3,66.6,46.3,35.73,8,5
ORD-00688,2025-08-31,CUS-0111,Corporate,North,Retail,Technology,Laptop,14,USD,899,5,12586,629.3,11956.7,610,8540,0,3416.7,3416.7,28.58,0,4
ORD-00689,2025-08-31,CUS-0017,Consumer,West,Direct Sales,Technology,Laptop,3,USD,899,20,2697,539.4,2157.6,610,1830,12.13,327.6,315.47,14.62,2,4
ORD-00690,2025-09-02,CUS-0114,Small Business,East,Retail,Technology,Monitor,5,USD,249,5,1245,62.25,1182.75,155,775,0,407.75,407.75,34.47,0,4
ORD-00691,2025-09-02,CUS-0118,Small Business,South,Online,Accessories,Desk Lamp,5,USD,39,5,195,9.75,185.25,16,80,14.93,105.25,90.32,48.76,6,3
ORD-00692,2025-09-02,CUS-0161,Small Business,South,Online,Technology,Laptop,12,USD,899,0,10788,0,10788,610,7320,27.19,3468,3440.81,31.89,1,4
ORD-00693,2025-09-02,CUS-0124,Corporate,West,Retail,Accessories,Desk Lamp,3,USD,39,0,117,0,117,16,48,0,69,69,58.97,0,4
ORD-00694,2025-09-03,CUS-0142,Consumer,North,Direct Sales,Office Supplies,Notebook Set,5,USD,18,0,90,0,90,7,35,16.09,55,38.91,43.23,3,5
ORD-00695,2025-09-04,CUS-0186,Small Business,West,Online,Office Supplies,Notebook Set,8,USD,18,10,144,14.4,129.6,7,56,21.89,73.6,51.71,39.9,4,4
ORD-00696,2025-09-04,CUS-0059,Small Business,West,Retail,Technology,Laptop,12,USD,899,20,10788,2157.6,8630.4,610,7320,0,1310.4,1310.4,15.18,0,4
ORD-00697,2025-09-04,CUS-0026,Consumer,South,Online,Technology,Monitor,3,USD,249,0,747,0,747,155,465,14.54,282,267.46,35.8,6,3
ORD-00698,2025-09-05,CUS-0107,Small Business,East,Online,Accessories,Backpack,12,USD,59,10,708,70.8,637.2,25,300,25.22,337.2,311.98,48.96,3,4
ORD-00699,2025-09-05,CUS-0149,Corporate,North,Direct Sales,Office Supplies,Notebook Set,11,USD,18,20,198,39.6,158.4,7,77,24.81,81.4,56.59,35.73,2,5
ORD-00700,2025-09-06,CUS-0197,Small Business,North,Online,Technology,Laptop,3,USD,899,0,2697,0,2697,610,1830,12.45,867,854.55,31.69,7,4
ORD-00701,2025-09-07,CUS-0031,Small Business,North,Direct Sales,Office Supplies,Notebook Set,12,USD,18,20,216,43.2,172.8,7,84,23.01,88.8,65.79,38.07,9,3
ORD-00702,2025-09-08,CUS-0051,Small Business,West,Direct Sales,Accessories,Desk Lamp,2,USD,39,20,78,15.6,62.4,16,32,13.84,30.4,16.56,26.54,4,5
ORD-00703,2025-09-09,CUS-0144,Consumer,North,Retail,Accessories,Desk Lamp,5,USD,39,5,195,9.75,185.25,16,80,0,105.25,105.25,56.82,0,5
ORD-00704,2025-09-09,CUS-0117,Small Business,North,Online,Office Supplies,Notebook Set,12,USD,18,15,216,32.4,183.6,7,84,25.6,99.6,74,40.31,6,4
ORD-00705,2025-09-09,CUS-0213,Consumer,North,Direct Sales,Furniture,Desk,3,USD,350,20,1050,210,840,210,630,8.17,210,201.83,24.03,5,5
ORD-00706,2025-09-09,CUS-0055,Corporate,East,Retail,Office Supplies,Notebook Set,21,USD,18,15,378,56.7,321.3,7,147,0,174.3,174.3,54.25,0,5
ORD-00707,2025-09-09,CUS-0195,Corporate,South,Retail,Technology,Laptop,10,USD,899,0,8990,0,8990,610,6100,0,2890,2890,32.15,0,5
ORD-00708,2025-09-10,CUS-0019,Corporate,North,Retail,Technology,Keyboard,15,USD,65,10,975,97.5,877.5,28,420,0,457.5,457.5,52.14,0,5
ORD-00709,2025-09-10,CUS-0021,Small Business,North,Online,Accessories,Backpack,2,USD,59,5,118,5.9,112.1,25,50,11.38,62.1,50.72,45.25,7,4
ORD-00710,2025-09-10,CUS-0036,Consumer,East,Retail,Technology,Monitor,1,USD,249,0,249,0,249,155,155,0,94,94,37.75,0,4
ORD-00711,2025-09-10,CUS-0186,Small Business,West,Retail,Technology,Laptop,12,USD,899,20,10788,2157.6,8630.4,610,7320,0,1310.4,1310.4,15.18,0,5
ORD-00712,2025-09-10,CUS-0124,Corporate,West,Retail,Technology,Monitor,8,USD,249,15,1992,298.8,1693.2,155,1240,0,453.2,453.2,26.77,0,5
ORD-00713,2025-09-10,CUS-0096,Corporate,East,Online,Technology,Keyboard,12,USD,65,5,780,39,741,28,336,23.55,405,381.45,51.48,2,5
ORD-00714,2025-09-10,CUS-0189,Small Business,North,Retail,Technology,Laptop,1,USD,899,0,899,0,899,610,610,0,289,289,32.15,0,5
ORD-00715,2025-09-11,CUS-0245,Small Business,North,Direct Sales,Technology,Keyboard,12,USD,65,5,780,39,741,28,336,27.21,405,377.79,50.98,3,5
ORD-00716,2025-09-11,CUS-0122,Consumer,North,Retail,Technology,Laptop,2,USD,899,15,1798,269.7,1528.3,610,1220,0,308.3,308.3,20.17,0,5
ORD-00717,2025-09-11,CUS-0137,Corporate,East,Direct Sales,Technology,Keyboard,13,USD,65,10,845,84.5,760.5,28,364,27.3,396.5,369.2,48.55,6,3
ORD-00718,2025-09-11,CUS-0098,Consumer,North,Online,Office Supplies,Printer Ink,2,USD,49,20,98,19.6,78.4,24,48,12.27,30.4,18.13,23.13,1,5
ORD-00719,2025-09-11,CUS-0228,Small Business,West,Direct Sales,Accessories,Desk Lamp,4,USD,39,20,156,31.2,124.8,16,64,12.2,60.8,48.6,38.94,7,3
ORD-00720,2025-09-12,CUS-0069,Small Business,West,Retail,Furniture,Desk,5,USD,350,15,1750,262.5,1487.5,210,1050,0,437.5,437.5,29.41,0,4
ORD-00721,2025-09-14,CUS-0157,Corporate,South,Online,Technology,Keyboard,7,USD,65,0,455,0,455,28,196,18.88,259,240.12,52.77,9,3
ORD-00722,2025-09-14,CUS-0180,Corporate,South,Online,Office Supplies,Paper Pack,20,USD,12,0,240,0,240,5,100,30.74,140,109.26,45.53,2,5
ORD-00723,2025-09-14,CUS-0210,Corporate,South,Online,Technology,Keyboard,21,USD,65,15,1365,204.75,1160.25,28,588,30.67,572.25,541.58,46.68,5,3
ORD-00724,2025-09-15,CUS-0051,Small Business,West,Retail,Office Supplies,Paper Pack,5,USD,12,10,60,6,54,5,25,0,29,29,53.7,0,5
ORD-00725,2025-09-15,CUS-0183,Consumer,West,Retail,Office Supplies,Notebook Set,1,USD,18,0,18,0,18,7,7,0,11,11,61.11,0,4
ORD-00726,2025-09-16,CUS-0014,Small Business,South,Direct Sales,Office Supplies,Printer Ink,8,USD,49,0,392,0,392,24,192,20.29,200,179.71,45.84,1,5
ORD-00727,2025-09-16,CUS-0181,Small Business,North,Direct Sales,Office Supplies,Printer Ink,9,USD,49,20,441,88.2,352.8,24,216,18.33,136.8,118.47,33.58,9,3
ORD-00728,2025-09-16,CUS-0203,Small Business,South,Direct Sales,Furniture,Desk,12,USD,350,5,4200,210,3990,210,2520,22.79,1470,1447.21,36.27,7,5
ORD-00729,2025-09-16,CUS-0075,Small Business,South,Direct Sales,Accessories,Backpack,6,USD,59,0,354,0,354,25,150,18.88,204,185.12,52.29,5,5
ORD-00730,2025-09-17,CUS-0020,Corporate,West,Retail,Technology,Keyboard,6,USD,65,10,390,39,351,28,168,0,183,183,52.14,0,5
ORD-00731,2025-09-17,CUS-0119,Small Business,South,Online,Accessories,Desk Lamp,1,USD,39,20,39,7.8,31.2,16,16,7.86,15.2,7.34,23.53,8,3
ORD-00732,2025-09-18,CUS-0140,Consumer,South,Retail,Technology,Laptop,2,USD,899,10,1798,179.8,1618.2,610,1220,0,398.2,398.2,24.61,0,4
ORD-00733,2025-09-18,CUS-0166,Consumer,North,Direct Sales,Furniture,Office Chair,4,USD,195,15,780,117,663,105,420,16.05,243,226.95,34.23,6,4
ORD-00734,2025-09-20,CUS-0014,Small Business,South,Retail,Furniture,Desk,8,USD,350,5,2800,140,2660,210,1680,0,980,980,36.84,0,5
ORD-00735,2025-09-22,CUS-0236,Corporate,North,Direct Sales,Technology,Monitor,9,USD,249,0,2241,0,2241,155,1395,23.45,846,822.55,36.7,7,4
ORD-00736,2025-09-22,CUS-0150,Corporate,South,Online,Office Supplies,Notebook Set,11,USD,18,15,198,29.7,168.3,7,77,21,91.3,70.3,41.77,4,5
ORD-00737,2025-09-23,CUS-0181,Small Business,North,Online,Accessories,Backpack,9,USD,59,0,531,0,531,25,225,18,306,288,54.24,9,4
ORD-00738,2025-09-24,CUS-0241,Small Business,East,Retail,Accessories,Desk Lamp,3,USD,39,10,117,11.7,105.3,16,48,0,57.3,57.3,54.42,0,5
ORD-00739,2025-09-25,CUS-0246,Small Business,North,Retail,Accessories,Backpack,10,USD,59,10,590,59,531,25,250,0,281,281,52.92,0,5
ORD-00740,2025-09-25,CUS-0127,Small Business,West,Online,Furniture,Office Chair,11,USD,195,10,2145,214.5,1930.5,105,1155,20.06,775.5,755.44,39.13,6,4
ORD-00741,2025-09-25,CUS-0037,Consumer,South,Online,Office Supplies,Notebook Set,4,USD,18,0,72,0,72,7,28,14.44,44,29.56,41.06,7,4
ORD-00742,2025-09-25,CUS-0151,Corporate,South,Retail,Technology,Laptop,18,USD,899,20,16182,3236.4,12945.6,610,10980,0,1965.6,1965.6,15.18,0,5
ORD-00743,2025-09-25,CUS-0200,Corporate,North,Direct Sales,Office Supplies,Notebook Set,19,USD,18,0,342,0,342,7,133,29.55,209,179.45,52.47,1,5
ORD-00744,2025-09-25,CUS-0034,Consumer,East,Retail,Furniture,Office Chair,4,USD,195,20,780,156,624,105,420,0,204,204,32.69,0,5
ORD-00745,2025-09-25,CUS-0173,Small Business,West,Online,Technology,Laptop,9,USD,899,10,8091,809.1,7281.9,610,5490,23.2,1791.9,1768.7,24.29,9,3
ORD-00746,2025-09-27,CUS-0051,Small Business,West,Online,Accessories,Backpack,1,USD,59,10,59,5.9,53.1,25,25,14.01,28.1,14.09,26.53,5,4
ORD-00747,2025-09-27,CUS-0092,Consumer,North,Retail,Technology,Monitor,1,USD,249,5,249,12.45,236.55,155,155,0,81.55,81.55,34.47,0,5
ORD-00748,2025-09-28,CUS-0005,Consumer,East,Direct Sales,Office Supplies,Paper Pack,5,USD,12,0,60,0,60,5,25,13.81,35,21.19,35.32,6,5
ORD-00749,2025-09-28,CUS-0057,Consumer,East,Direct Sales,Accessories,Backpack,1,USD,59,10,59,5.9,53.1,25,25,11.32,28.1,16.78,31.6,7,3
ORD-00750,2025-09-28,CUS-0133,Small Business,South,Direct Sales,Office Supplies,Printer Ink,5,USD,49,20,245,49,196,24,120,13.68,76,62.32,31.8,8,3
ORD-00751,2025-09-29,CUS-0062,Consumer,East,Retail,Office Supplies,Paper Pack,1,USD,12,10,12,1.2,10.8,5,5,0,5.8,5.8,53.7,0,5
ORD-00752,2025-09-29,CUS-0127,Small Business,West,Retail,Furniture,Office Chair,7,USD,195,5,1365,68.25,1296.75,105,735,0,561.75,561.75,43.32,0,4
ORD-00753,2025-10-01,CUS-0017,Consumer,West,Retail,Accessories,Desk Lamp,1,USD,39,15,39,5.85,33.15,16,16,0,17.15,17.15,51.73,0,5
ORD-00754,2025-10-01,CUS-0001,Small Business,North,Direct Sales,Technology,Laptop,3,USD,899,5,2697,134.85,2562.15,610,1830,12.49,732.15,719.66,28.09,4,4
ORD-00755,2025-10-01,CUS-0065,Consumer,East,Online,Technology,Keyboard,3,USD,65,10,195,19.5,175.5,28,84,14.61,91.5,76.89,43.81,1,4
ORD-00756,2025-10-01,CUS-0192,Corporate,West,Direct Sales,Technology,Laptop,18,USD,899,10,16182,1618.2,14563.8,610,10980,29.52,3583.8,3554.28,24.4,3,5
ORD-00757,2025-10-02,CUS-0236,Corporate,North,Direct Sales,Accessories,Desk Lamp,20,USD,39,0,780,0,780,16,320,36.71,460,423.29,54.27,8,3
ORD-00758,2025-10-03,CUS-0072,Small Business,South,Online,Office Supplies,Printer Ink,8,USD,49,15,392,58.8,333.2,24,192,15.44,141.2,125.76,37.74,6,4
ORD-00759,2025-10-03,CUS-0163,Corporate,South,Retail,Office Supplies,Notebook Set,18,USD,18,10,324,32.4,291.6,7,126,0,165.6,165.6,56.79,0,4
ORD-00760,2025-10-03,CUS-0133,Small Business,South,Retail,Technology,Laptop,3,USD,899,5,2697,134.85,2562.15,610,1830,0,732.15,732.15,28.58,0,4
ORD-00761,2025-10-03,CUS-0040,Consumer,South,Direct Sales,Accessories,Desk Lamp,4,USD,39,5,156,7.8,148.2,16,64,10.36,84.2,73.84,49.82,2,5
ORD-00762,2025-10-04,CUS-0035,Consumer,East,Online,Office Supplies,Notebook Set,1,USD,18,10,18,1.8,16.2,7,7,12.38,9.2,-3.18,-19.63,6,3
ORD-00763,2025-10-04,CUS-0170,Corporate,East,Direct Sales,Furniture,Office Chair,16,USD,195,5,3120,156,2964,105,1680,26.77,1284,1257.23,42.42,3,5
ORD-00764,2025-10-04,CUS-0217,Consumer,East,Direct Sales,Furniture,Office Chair,4,USD,195,0,780,0,780,105,420,17.67,360,342.33,43.89,2,5
ORD-00765,2025-10-05,CUS-0104,Corporate,South,Online,Accessories,Desk Lamp,9,USD,39,0,351,0,351,16,144,20.63,207,186.37,53.1,7,3
ORD-00766,2025-10-05,CUS-0138,Small Business,North,Retail,Technology,Laptop,1,USD,899,5,899,44.95,854.05,610,610,0,244.05,244.05,28.58,0,5
ORD-00767,2025-10-05,CUS-0081,Corporate,South,Retail,Office Supplies,Paper Pack,15,USD,12,15,180,27,153,5,75,0,78,78,50.98,0,4
ORD-00768,2025-10-05,CUS-0173,Small Business,West,Online,Office Supplies,Paper Pack,6,USD,12,10,72,7.2,64.8,5,30,13.03,34.8,21.77,33.6,7,3
ORD-00769,2025-10-06,CUS-0106,Consumer,North,Online,Accessories,Backpack,5,USD,59,5,295,14.75,280.25,25,125,11.45,155.25,143.8,51.31,3,5
ORD-00770,2025-10-06,CUS-0035,Consumer,East,Direct Sales,Technology,Keyboard,3,USD,65,20,195,39,156,28,84,15.28,72,56.72,36.36,1,5
ORD-00771,2025-10-07,CUS-0080,Consumer,West,Direct Sales,Accessories,Desk Lamp,3,USD,39,0,117,0,117,16,48,10.2,69,58.8,50.26,1,4
ORD-00772,2025-10-07,CUS-0028,Consumer,South,Online,Technology,Monitor,2,USD,249,20,498,99.6,398.4,155,310,9.54,88.4,78.86,19.79,5,5
ORD-00773,2025-10-08,CUS-0178,Corporate,East,Retail,Technology,Laptop,17,USD,899,5,15283,764.15,14518.85,610,10370,0,4148.85,4148.85,28.58,0,5
ORD-00774,2025-10-08,CUS-0191,Small Business,North,Online,Furniture,Desk,5,USD,350,0,1750,0,1750,210,1050,12.89,700,687.11,39.26,3,4
ORD-00775,2025-10-08,CUS-0042,Small Business,East,Retail,Technology,Keyboard,9,USD,65,0,585,0,585,28,252,0,333,333,56.92,0,5
ORD-00776,2025-10-08,CUS-0215,Consumer,West,Direct Sales,Office Supplies,Paper Pack,2,USD,12,10,24,2.4,21.6,5,10,13.35,11.6,-1.75,-8.1,1,5
ORD-00777,2025-10-08,CUS-0204,Small Business,North,Retail,Technology,Laptop,8,USD,899,10,7192,719.2,6472.8,610,4880,0,1592.8,1592.8,24.61,0,5
ORD-00778,2025-10-08,CUS-0250,Corporate,West,Direct Sales,Technology,Keyboard,1,USD,65,0,65,0,65,28,28,10.58,37,26.42,40.65,5,4
ORD-00779,2025-10-08,CUS-0116,Consumer,North,Retail,Office Supplies,Printer Ink,2,USD,49,0,98,0,98,24,48,0,50,50,51.02,0,5
ORD-00780,2025-10-08,CUS-0183,Consumer,West,Retail,Accessories,Desk Lamp,3,USD,39,5,117,5.85,111.15,16,48,0,63.15,63.15,56.82,0,5
ORD-00781,2025-10-08,CUS-0147,Consumer,West,Direct Sales,Accessories,Backpack,3,USD,59,10,177,17.7,159.3,25,75,14.64,84.3,69.66,43.73,3,5
ORD-00782,2025-10-10,CUS-0006,Small Business,South,Retail,Furniture,Desk,9,USD,350,0,3150,0,3150,210,1890,0,1260,1260,40,0,5
ORD-00783,2025-10-10,CUS-0071,Consumer,South,Retail,Technology,Keyboard,4,USD,65,10,260,26,234,28,112,0,122,122,52.14,0,5
ORD-00784,2025-10-10,CUS-0070,Small Business,West,Direct Sales,Accessories,Backpack,7,USD,59,0,413,0,413,25,175,19.53,238,218.47,52.9,4,5
ORD-00785,2025-10-10,CUS-0093,Corporate,East,Online,Office Supplies,Printer Ink,18,USD,49,10,882,88.2,793.8,24,432,34.02,361.8,327.78,41.29,8,4
ORD-00786,2025-10-11,CUS-0246,Small Business,North,Retail,Office Supplies,Notebook Set,10,USD,18,15,180,27,153,7,70,0,83,83,54.25,0,5
ORD-00787,2025-10-11,CUS-0196,Consumer,West,Online,Technology,Monitor,1,USD,249,0,249,0,249,155,155,5.51,94,88.49,35.54,1,4
ORD-00788,2025-10-11,CUS-0038,Small Business,North,Retail,Furniture,Desk,5,USD,350,15,1750,262.5,1487.5,210,1050,0,437.5,437.5,29.41,0,5
ORD-00789,2025-10-11,CUS-0171,Consumer,North,Retail,Accessories,Desk Lamp,4,USD,39,0,156,0,156,16,64,0,92,92,58.97,0,4
ORD-00790,2025-10-12,CUS-0037,Consumer,South,Retail,Furniture,Desk,1,USD,350,15,350,52.5,297.5,210,210,0,87.5,87.5,29.41,0,5
ORD-00791,2025-10-12,CUS-0006,Small Business,South,Direct Sales,Accessories,Desk Lamp,9,USD,39,5,351,17.55,333.45,16,144,18.73,189.45,170.72,51.2,5,5
ORD-00792,2025-10-12,CUS-0001,Small Business,North,Direct Sales,Office Supplies,Paper Pack,1,USD,12,5,12,0.6,11.4,5,5,11.57,6.4,-5.17,-45.35,6,3
ORD-00793,2025-10-13,CUS-0134,Small Business,South,Online,Furniture,Desk,7,USD,350,0,2450,0,2450,210,1470,15.47,980,964.53,39.37,3,4
ORD-00794,2025-10-13,CUS-0239,Corporate,West,Direct Sales,Accessories,Desk Lamp,6,USD,39,20,234,46.8,187.2,16,96,16.16,91.2,75.04,40.09,6,4
ORD-00795,2025-10-13,CUS-0207,Corporate,South,Retail,Accessories,Backpack,2,USD,59,0,118,0,118,25,50,0,68,68,57.63,0,5
ORD-00796,2025-10-13,CUS-0065,Consumer,East,Online,Furniture,Desk,1,USD,350,15,350,52.5,297.5,210,210,10.54,87.5,76.96,25.87,7,5
ORD-00797,2025-10-13,CUS-0096,Corporate,East,Online,Furniture,Office Chair,23,USD,195,20,4485,897,3588,105,2415,39.8,1173,1133.2,31.58,1,4
ORD-00798,2025-10-14,CUS-0202,Small Business,East,Direct Sales,Furniture,Office Chair,5,USD,195,5,975,48.75,926.25,105,525,10.41,401.25,390.84,42.2,4,4
ORD-00799,2025-10-15,CUS-0214,Consumer,East,Retail,Accessories,Desk Lamp,1,USD,39,0,39,0,39,16,16,0,23,23,58.97,0,4
ORD-00800,2025-10-15,CUS-0139,Consumer,West,Direct Sales,Technology,Keyboard,2,USD,65,20,130,26,104,28,56,12.39,48,35.61,34.24,1,5
ORD-00801,2025-10-15,CUS-0048,Consumer,West,Online,Accessories,Backpack,1,USD,59,20,59,11.8,47.2,25,25,11.28,22.2,10.92,23.14,3,4
ORD-00802,2025-10-16,CUS-0095,Consumer,East,Direct Sales,Furniture,Office Chair,1,USD,195,15,195,29.25,165.75,105,105,8.83,60.75,51.92,31.32,6,5
ORD-00803,2025-10-16,CUS-0076,Corporate,East,Direct Sales,Technology,Monitor,23,USD,249,15,5727,859.05,4867.95,155,3565,38.97,1302.95,1263.98,25.97,8,4
ORD-00804,2025-10-16,CUS-0222,Corporate,North,Direct Sales,Office Supplies,Paper Pack,23,USD,12,0,276,0,276,5,115,39.1,161,121.9,44.17,9,3
ORD-00805,2025-10-17,CUS-0054,Small Business,West,Retail,Office Supplies,Printer Ink,8,USD,49,15,392,58.8,333.2,24,192,0,141.2,141.2,42.38,0,5
ORD-00806,2025-10-17,CUS-0249,Small Business,East,Direct Sales,Office Supplies,Notebook Set,5,USD,18,15,90,13.5,76.5,7,35,16.56,41.5,24.94,32.6,3,5
ORD-00807,2025-10-18,CUS-0225,Consumer,South,Online,Technology,Keyboard,3,USD,65,0,195,0,195,28,84,15.18,111,95.82,49.14,3,5
ORD-00808,2025-10-18,CUS-0078,Small Business,South,Retail,Furniture,Desk,12,USD,350,0,4200,0,4200,210,2520,0,1680,1680,40,0,5
ORD-00809,2025-10-18,CUS-0224,Consumer,West,Direct Sales,Office Supplies,Paper Pack,2,USD,12,20,24,4.8,19.2,5,10,12.39,9.2,-3.19,-16.61,2,5
ORD-00810,2025-10-18,CUS-0001,Small Business,North,Direct Sales,Office Supplies,Notebook Set,3,USD,18,20,54,10.8,43.2,7,21,14.44,22.2,7.76,17.96,9,4
ORD-00811,2025-10-18,CUS-0216,Small Business,North,Retail,Technology,Monitor,2,USD,249,0,498,0,498,155,310,0,188,188,37.75,0,5
ORD-00812,2025-10-19,CUS-0013,Consumer,South,Retail,Office Supplies,Printer Ink,2,USD,49,15,98,14.7,83.3,24,48,0,35.3,35.3,42.38,0,5
ORD-00813,2025-10-19,CUS-0132,Small Business,South,Online,Accessories,Desk Lamp,3,USD,39,0,117,0,117,16,48,12.83,69,56.17,48.01,8,4
ORD-00814,2025-10-19,CUS-0213,Consumer,North,Online,Office Supplies,Printer Ink,5,USD,49,20,245,49,196,24,120,18.9,76,57.1,29.13,6,4
ORD-00815,2025-10-19,CUS-0202,Small Business,East,Retail,Furniture,Office Chair,7,USD,195,20,1365,273,1092,105,735,0,357,357,32.69,0,5
ORD-00816,2025-10-20,CUS-0054,Small Business,West,Retail,Office Supplies,Notebook Set,2,USD,18,20,36,7.2,28.8,7,14,0,14.8,14.8,51.39,0,4
ORD-00817,2025-10-20,CUS-0229,Small Business,West,Online,Technology,Keyboard,9,USD,65,15,585,87.75,497.25,28,252,15.06,245.25,230.19,46.29,6,5
ORD-00818,2025-10-20,CUS-0103,Consumer,North,Retail,Technology,Keyboard,3,USD,65,20,195,39,156,28,84,0,72,72,46.15,0,5
ORD-00819,2025-10-21,CUS-0205,Small Business,West,Retail,Furniture,Desk,8,USD,350,0,2800,0,2800,210,1680,0,1120,1120,40,0,4
ORD-00820,2025-10-21,CUS-0104,Corporate,South,Online,Technology,Laptop,22,USD,899,5,19778,988.9,18789.1,610,13420,33.98,5369.1,5335.12,28.39,9,3
ORD-00821,2025-10-22,CUS-0139,Consumer,West,Direct Sales,Office Supplies,Notebook Set,2,USD,18,20,36,7.2,28.8,7,14,13.96,14.8,0.84,2.92,3,5
ORD-00822,2025-10-22,CUS-0161,Small Business,South,Online,Office Supplies,Notebook Set,2,USD,18,20,36,7.2,28.8,7,14,12.26,14.8,2.54,8.82,4,4
